,player_name,year,team,player_position,player_height,player_weight,process_status
254,Matt Cajuste,2010,Seton Hall,-1,-1,-1,Failure: Did not find player
255,Darrell Tripp,2010,Cal St. Northridge,-1,-1,-1,Failure: Did not find player
256,Dion Sims,2010,Michigan St.,-1,-1,-1,Failure: Did not find player
257,C. J. Collins,2010,McNeese St.,-1,-1,-1,Failure: Did not find player
258,Kenny Lawson Jr.,2010,Creighton,-1,-1,-1,Failure: Did not find player
259,Jaime Sema,2010,UC Santa Barbara,-1,-1,-1,Failure: Did not find player
260,T. Vazquez-Simmons,2010,Canisius,-1,-1,-1,Failure: Did not find player
261,Justin Roper,2010,Montana,-1,-1,-1,Failure: Did not find player
262,Joe Bucher,2010,St. Bonaventure,-1,-1,-1,Failure: Did not find player
263,Michael Loyd Jr.,2010,BYU,-1,-1,-1,Failure: Did not find player
264,Marques Johnson,2010,Georgia St.,Forward,201,98,Success
265,Drew Godwin,2010,Penn,-1,-1,-1,Failure: Did not find player
266,Quintin Dailey,2010,Eastern Michigan,Guard,190,81,Success
267,Donte Lopez,2010,Lamar,-1,-1,-1,Failure: Did not find player
268,David Buchannon,2010,Florida A&M,-1,-1,-1,Failure: Did not find player
269,Anthony Mason Jr.,2010,St. John's,-1,-1,-1,Failure: Did not find player
270,Tony White Jr.,2010,College of Charleston,-1,-1,-1,Failure: Did not find player
271,Zach Beach,2010,The Citadel,-1,-1,-1,Failure: Did not find player
272,Jameel Forbes,2010,Grambling St.,-1,-1,-1,Failure: Did not find player
273,Morris Smith IV,2010,UTSA,-1,-1,-1,Failure: Did not find player
274,Chioke Walker,2010,San Francisco,-1,-1,-1,Failure: Did not find player
275,Peter Zesterman,2010,Dayton,-1,-1,-1,Failure: Did not find player
276,Kenny Franklin Jr.,2010,Nicholls St.,-1,-1,-1,Failure: Did not find player
277,Peter Abraham,2010,Stanford,-1,-1,-1,Failure: Did not find player
278,Andres Irarrazabal,2010,Tennessee Martin,-1,-1,-1,Failure: Did not find player
279,David (DJ) Jackson,2010,Penn St.,-1,-1,-1,Failure: Did not find player
280,Luuk Kortekass,2010,Niagara,-1,-1,-1,Failure: Did not find player
281,Dwight Thorne II,2010,Colorado,-1,-1,-1,Failure: Did not find player
282,Chris Ebersole,2010,Stanford,-1,-1,-1,Failure: Did not find player
283,Griffin Hoffmann,2010,Syracuse,-1,-1,-1,Failure: Did not find player
284,Seve Beach,2010,IPFW,-1,-1,-1,Failure: Did not find player
285,Patrick Inyard,2010,UMKC,-1,-1,-1,Failure: Did not find player
286,Ben Kneller,2010,San Diego St.,-1,-1,-1,Failure: Did not find player
287,"Roderick Pearson, Jr.",2010,Oral Roberts,-1,-1,-1,Failure: Did not find player
288,Ralph Sampson III,2010,Minnesota,-1,-1,-1,Failure: Did not find player
289,Jonathon Thompson,2010,Rider,-1,-1,-1,Failure: Did not find player
290,Earl Gee II,2010,Longwood,-1,-1,-1,Failure: Did not find player
291,Yaw Mensa,2010,UTEP,-1,-1,-1,Failure: Did not find player
292,Anthony Anderson Jr.,2010,FIU,-1,-1,-1,Failure: Did not find player
293,Phil Gary Jr.,2010,FIU,-1,-1,-1,Failure: Did not find player
294,Kenneth Cooper,2010,UAB,-1,-1,-1,Failure: Did not find player
295,Nemanja Milosevic,2010,Western Kentucky,-1,-1,-1,Failure: Did not find player
296,Dewayne Wright Jr.,2010,Eastern Illinois,-1,-1,-1,Failure: Did not find player
297,Tashan Fredrick,2010,Tennessee St.,-1,-1,-1,Failure: Did not find player
298,Emeka Okafor Jr.,2010,Western Illinois,-1,-1,-1,Failure: Did not find player
299,C. J. Reed,2010,Bethune Cookman,-1,-1,-1,Failure: Did not find player
300,Howard Thompkins III,2010,Georgia,-1,-1,-1,Failure: Did not find player
301,Rusian Pateev,2010,Arizona St.,-1,-1,-1,Failure: Did not find player
302,Derrick Thomas,2010,Drexel,-1,-1,-1,Failure: Did not find player
303,Norm Nixon Jr.,2010,Southern,-1,-1,-1,Failure: Did not find player
304,Dwight Gentry II,2010,UT Arlington,-1,-1,-1,Failure: Did not find player
305,Reggie Johnson,2010,Miami FL,Forward,206,92,Success
306,Billy Robinson Jr.,2010,Longwood,-1,-1,-1,Failure: Did not find player
307,Cody Lay,2010,Arkansas,-1,-1,-1,Failure: Did not find player
308,Phillip Duckett,2010,Grambling St.,-1,-1,-1,Failure: Did not find player
309,Andy Poling,2010,Gonzaga,-1,-1,-1,Failure: Did not find player
310,Corey Wright Jr.,2010,LIU Brooklyn,-1,-1,-1,Failure: Did not find player
311,Bobby Hordyski,2010,Marshall,-1,-1,-1,Failure: Did not find player
312,Jorge Brian Diaz,2010,Nebraska,-1,-1,-1,Failure: Did not find player
313,Greg Dillon,2010,Grambling St.,-1,-1,-1,Failure: Did not find player
314,Verdell Jones III,2010,Indiana,-1,-1,-1,Failure: Did not find player
315,Lamont Morgan Jr.,2010,BYU,-1,-1,-1,Failure: Did not find player
316,Don Smith,2010,Bryant,-1,-1,-1,Failure: Did not find player
317,Khaliff Wyatt,2010,Temple,-1,-1,-1,Failure: Did not find player
318,Jeff Osborne,2010,Cal St. Bakersfield,-1,-1,-1,Failure: Did not find player
319,James Harvey Jr.,2010,Memphis,-1,-1,-1,Failure: Did not find player
320,Jp Cotton,2010,George Washington,-1,-1,-1,Failure: Did not find player
321,Clee Sherrod II,2010,North Carolina Central,-1,-1,-1,Failure: Did not find player
322,Tony Watson II,2010,Buffalo,-1,-1,-1,Failure: Did not find player
323,Steve Martin Jr.,2010,Chicago St.,-1,-1,-1,Failure: Did not find player
324,Zachary Hule,2010,TCU,-1,-1,-1,Failure: Did not find player
325,Jonathan Nicely,2010,North Carolina Central,-1,-1,-1,Failure: Did not find player
326,Michael Gholston Jr.,2010,UMKC,-1,-1,-1,Failure: Did not find player
327,Kylle Odister,2010,Cal Poly,-1,-1,-1,Failure: Did not find player
328,Issac Butts,2010,Appalachian St.,-1,-1,-1,Failure: Did not find player
329,Nikola Stojiljkovic,2010,San Francisco,-1,-1,-1,Failure: Did not find player
330,J. Cunnigham D,2010,UNC Asheville,-1,-1,-1,Failure: Did not find player
331,Larry Drew II,2010,North Carolina,-1,-1,-1,Failure: Did not find player
332,Melvin Johnson III,2010,UTSA,-1,-1,-1,Failure: Did not find player
333,Russ Permenter,2010,Providence,-1,-1,-1,Failure: Did not find player
334,Mike Gerrity,2010,USC,-1,-1,-1,Failure: Did not find player
335,Jonathan Montgomery,2010,Chicago St.,-1,-1,-1,Failure: Did not find player
336,Christopher Jones,2010,Prairie View A&M,-1,-1,-1,Failure: Did not find player
337,Louis Brown III,2010,South Carolina St.,-1,-1,-1,Failure: Did not find player
338,Mi'kyel Nero,2010,Georgia St.,-1,-1,-1,Failure: Did not find player
339,Andrew Ritchard,2010,Pacific,-1,-1,-1,Failure: Did not find player
340,Travess Armenta,2010,Northern Colorado,-1,-1,-1,Failure: Did not find player
341,Tyler DeNIKE,2010,Central Michigan,-1,-1,-1,Failure: Did not find player
342,Andre Wilburn,2010,Delaware St.,-1,-1,-1,Failure: Did not find player
343,Andrew Jones III,2011,Penn St.,-1,-1,-1,Failure: Did not find player
344,Logan Nourse,2011,Dayton,-1,-1,-1,Failure: Did not find player
345,P. J. Alawoya,2011,McNeese St.,-1,-1,-1,Failure: Did not find player
346,John Williams,2011,UNC Asheville,Forward,203,106,Success
347,Alfred Jones,2011,Tennessee Tech,-1,-1,-1,Failure: Did not find player
348,Jerime Anderson,2011,UCLA,-1,-1,-1,Failure: Did not find player
349,Issac Gordon,2011,UTEP,-1,-1,-1,Failure: Did not find player
350,Tremayne Moorer,2011,Alabama St.,-1,-1,-1,Failure: Did not find player
