,player_index,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,year,pid,Height,Weight,conference_A10,conference_ACC,conference_AE,conference_ASun,conference_Amer,conference_B10,conference_B12,conference_BE,conference_BSky,conference_BSth,conference_BW,conference_CAA,conference_CUSA,conference_GWC,conference_Horz,conference_Ind,conference_Ivy,conference_MAAC,conference_MAC,conference_MEAC,conference_MVC,conference_MWC,conference_NEC,conference_OVC,conference_P10,conference_P12,conference_Pat,conference_SB,conference_SC,conference_SEC,conference_SWAC,conference_Slnd,conference_Sum,conference_WAC,conference_WCC,conference_ind,player_yr_0,player_yr_42.9,player_yr_57.1,player_yr_Fr,player_yr_Jr,player_yr_None,player_yr_So,player_yr_Sr,player_pos_Center,player_pos_Forward,player_pos_Guard,Draft Pred,Draft Pick
3842,Matt Rogers-2022-American,10,39.5,94.3,16.3,45.8,48.21,7.0,19.3,13.4,22.0,4,5,0.8,15,27,0.556,1,9,0.111,3.7,1.4,13.9,0.161,88.1906,5.5,2022,73850,206.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.401604e-05,0
3843,Chris Gleaton-2022-American,5,3.1,33.9,8.0,0.0,0.0,10.0,18.3,0.0,0.0,0,0,0.0,0,1,0.0,0,1,0.0,15.7,0.0,0.0,-0.538655,25.5511,9.2,2022,73852,190.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.3951244e-05,0
3844,Najee Thomas-2022-Hampton,16,8.6,74.5,14.9,25.0,25.0,17.1,19.6,0.0,13.3,0,0,0.0,5,20,0.25,0,0,0.0,12.6,0.7,0.0,-0.36701,65.5783,9.3,2022,73853,208.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.339043e-05,0
3845,Jalen Rucker-2022-Army,21,60.2,90.1,26.0,43.0,47.11,0.7,9.3,21.2,18.0,38,48,0.792,60,128,0.469,17,71,0.239,0.0,1.6,24.1,0.760291,94.3492,2.8,2022,73854,178.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.452065e-05,0
3846,Eric Sondberg-2022-Lafayette,6,3.1,49.3,27.1,50.0,50.0,5.8,11.9,0.0,55.2,0,0,0.0,1,2,0.5,1,3,0.333,0.0,6.0,0.0,-0.381442,50.5424,2.1,2022,73855,201.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.269954e-05,0
3847,Quinnus Fletcher-2022-Troy,2,0.3,46.7,19.1,0.0,0.0,0.0,0.0,60.8,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-0.209622,44.9826,0.0,2022,73859,178.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.1998806e-05,0
3848,Jackson Gore-2022-Wofford,2,0.2,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,-0.297112,-0.367263,0.0,2022,73860,190.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.52916e-05,0
3849,Josh Sanders-2022-Weber St.,3,0.6,84.6,27.5,75.0,75.0,0.0,23.5,0.0,40.8,0,0,0.0,0,0,0.0,1,2,0.5,0.0,22.4,0.0,0.0089968,86.8114,0.0,2022,73862,188.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.220016e-05,0
3850,Brock Anderson-2022-Utah Valley,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-0.319814,-6.90975,0.0,2022,73863,203.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.502372e-05,0
3851,Nehemie Kabeya-2022-North Carolina Central,8,14.9,55.4,14.0,50.0,47.75,8.7,20.0,0.0,52.8,1,3,0.333,4,8,0.5,0,0,0.0,1.5,1.5,37.5,-1.14575,50.8614,10.8,2022,73864,206.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.3057414e-05,0
3852,Ryan Marcus-2022-Massachusetts,5,1.1,36.2,14.0,0.0,0.0,15.7,17.2,0.0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,-0.255086,32.7473,11.4,2022,73865,190.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.3474756e-05,0
3853,Charlie Peterson-2022-Army,21,35.0,93.0,16.0,58.2,53.78,6.6,17.1,7.5,22.8,11,31,0.355,32,55,0.582,0,0,0.0,3.2,1.2,56.4,0.0148889,85.562,6.6,2022,73866,206.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.4112945e-05,0
3854,Jared Cross-2022-Army,21,30.9,95.1,13.1,55.4,54.82,3.1,6.3,3.4,19.9,2,5,0.4,10,17,0.588,14,39,0.359,0.4,1.5,8.9,-0.0754402,83.4961,2.8,2022,73867,190.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.438174e-05,0
3855,Kwabena Davis-2022-Army,4,2.2,64.3,18.6,37.5,40.4,0.0,12.4,8.8,32.1,1,2,0.5,0,1,0.0,1,3,0.333,0.0,0.0,50.0,-0.400263,60.9717,4.2,2022,73869,190.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.419787e-05,0
3856,Alek Delev-2022-Bucknell,2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,27.4,0.0,-0.320578,-7.12974,0.0,2022,73870,183.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.218225e-05,0
3857,Nigel Scantlebury-2022-Central Connecticut,21,67.6,98.6,19.5,46.7,52.09,1.5,9.5,28.7,22.6,42,55,0.764,42,95,0.442,15,43,0.349,0.6,2.1,39.9,0.885553,94.6911,4.0,2022,73871,185.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.419407e-05,0
3858,Noah Jager-2022-Army,3,2.6,81.7,15.8,70.0,63.93,0.0,16.1,0.0,32.7,0,1,0.0,2,3,0.667,1,2,0.5,0.0,2.6,20.0,-0.23172,76.1497,7.3,2022,73874,175.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.2373496e-05,0
3859,Zach Lezanic-2022-Army,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-0.320102,-6.99261,0.0,2022,73875,183.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.527205e-05,0
3860,Alonso Faure-2022-Loyola MD,17,32.0,102.0,23.1,53.7,54.47,12.8,18.7,12.3,21.0,16,29,0.552,30,56,0.536,4,11,0.364,1.5,0.8,43.3,0.726888,101.636,6.5,2022,73877,208.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.3922824e-05,0
3861,Cade Whicker-2022-Utah Valley,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-0.319814,-6.90975,0.0,2022,73878,193.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.507353e-05,0
3862,Matt Dove-2022-Army,12,5.3,89.8,14.1,50.0,50.23,5.1,7.9,0.0,17.9,1,2,0.5,5,10,0.5,0,0,0.0,7.8,0.0,20.0,-0.076279,79.3938,6.2,2022,73879,208.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.4076026e-05,0
3863,Wade Jackson-2022-Loyola MD,14,28.3,70.6,13.4,35.1,38.95,1.2,10.0,4.2,25.9,8,14,0.571,7,17,0.412,4,20,0.2,0.0,1.5,37.8,-1.17829,60.3374,3.8,2022,73882,190.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.496378e-05,0
3864,Quadry Adams-2022-St. Bonaventure,9,8.5,102.9,17.3,50.0,50.51,8.0,5.3,12.2,14.3,4,8,0.5,8,16,0.5,0,0,0.0,0.0,3.3,50.0,0.401007,99.7013,6.1,2022,73883,190.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.265441e-05,0
3865,Tre Mitchell-2022-Central Connecticut,18,51.0,103.0,19.0,51.0,53.22,2.0,9.0,8.2,10.9,22,31,0.71,26,58,0.448,32,87,0.368,0.3,2.6,21.4,1.07891,98.3321,2.6,2022,73884,206.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.314979e-05,0
3866,Dominic Parolin-2022-Lehigh,15,46.4,108.0,18.1,47.1,54.05,9.8,17.0,8.8,14.3,28,36,0.778,32,67,0.478,0,1,0.0,1.9,2.0,52.9,0.932632,99.7225,3.8,2022,73885,203.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.46709e-05,0
3867,Jayshen Saigal-2022-Lehigh,4,1.2,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,-0.541396,-3.89957,0.0,2022,73888,188.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.5311404e-05,0
3868,Emmanuel Okpomo-2022-Temple,14,15.6,85.3,9.7,55.6,62.5,7.0,15.5,1.4,41.7,6,8,0.75,5,9,0.556,0,0,0.0,9.6,1.8,88.9,-0.336163,74.8892,7.3,2022,73889,208.0,102.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.189382e-05,0
3869,Lorenzo Donadio-2022-American,10,23.1,131.9,8.4,68.2,68.41,4.0,7.3,9.9,14.6,2,3,0.667,6,9,0.667,1,2,0.5,0.0,1.2,27.3,0.764898,109.117,3.7,2022,73890,193.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.354707e-05,0
3870,Josh Banks-2022-VCU,21,18.6,101.9,17.7,46.5,50.34,4.4,6.3,6.1,11.6,13,18,0.722,19,34,0.559,5,23,0.217,0.0,0.3,31.6,0.521413,101.618,2.3,2022,73891,196.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.328713e-05,0
3871,Jr. Ronell Giles-2022-St. Francis PA,21,65.7,92.7,19.7,42.5,47.98,2.5,7.9,16.7,20.4,42,52,0.808,45,114,0.395,17,52,0.327,0.8,1.2,31.3,0.352705,88.948,2.5,2022,74004,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.4798944e-05,0
3872,Floyd Rideau Jr.-2022-USC Upstate,18,50.7,97.9,19.1,51.3,52.04,3.8,11.3,10.9,16.7,15,27,0.556,24,60,0.4,23,54,0.426,2.7,1.7,23.7,0.657493,94.6,3.2,2022,74024,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.296193e-05,0
3873,Joirdon Karl Nichols-2022-Texas Southern,25,58.5,106.6,22.4,54.7,55.92,11.0,19.1,6.7,16.6,47,79,0.595,111,202,0.55,0,1,0.0,5.1,1.2,38.9,1.8668,108.244,5.6,2022,74059,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.274201e-05,0
3874,Latavian Lawrence-2022-South Carolina St.,18,54.3,79.1,17.4,47.0,48.89,3.5,19.8,2.3,27.6,14,22,0.636,26,54,0.481,14,46,0.304,2.2,1.6,22.0,-0.814954,74.4439,4.5,2022,74060,198.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.2974665e-05,0
3875,Oumar Diahame-2022-Saint Peter's,18,9.0,80.5,16.2,30.4,33.0,12.3,17.3,0.0,8.0,4,9,0.444,7,22,0.318,0,1,0.0,10.7,2.6,39.1,-0.195725,73.9748,7.1,2022,74061,208.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.30303e-05,0
3876,Jamaal Thompson-2022-Tennessee Tech,3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-0.214807,-7.60044,20.0,2022,74062,178.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227934e-05,0
3877,Dylan Penn-2022-Bellarmine,20,82.8,99.6,26.1,51.9,53.14,5.7,10.5,22.3,21.0,24,36,0.667,112,208,0.538,7,28,0.25,1.3,1.6,15.3,2.18041,104.239,2.0,2022,74063,190.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.285274e-05,0
3878,Garrett Tipton-2022-Bellarmine,6,3.8,69.7,16.0,35.7,35.71,9.0,21.9,0.0,25.2,0,0,0.0,1,3,0.333,1,4,0.25,0.0,0.0,0.0,-0.359161,64.5549,4.0,2022,74064,196.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.247279e-05,0
3879,Zac Jennings-2022-Bellarmine,2,0.3,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,-0.297315,-0.425923,0.0,2022,74065,190.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.531613e-05,0
3880,Alec Pfriem-2022-Bellarmine,20,47.5,115.1,17.3,61.4,63.28,5.3,18.7,10.1,17.5,22,31,0.71,42,69,0.609,8,19,0.421,1.1,1.0,35.2,1.48218,107.737,4.1,2022,74066,196.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2531566e-05,0
3881,James Berry III-2022-Merrimack,4,2.1,126.6,19.2,112.5,112.5,0.0,30.6,16.7,40.8,0,0,0.0,0,0,0.0,3,4,0.75,0.0,3.9,0.0,0.440592,119.115,0.0,2022,74067,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.24233e-05,0
3882,Jamille Reynolds-2022-UCF,20,27.7,89.5,25.0,48.7,53.98,10.4,16.2,5.3,27.6,26,35,0.743,37,75,0.493,0,1,0.0,3.6,0.9,46.1,0.67474,100.542,5.6,2022,74068,206.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.2785286e-05,0
3883,Isaiah Adams-2022-UCF,22,59.1,95.6,23.4,52.8,53.28,6.0,12.5,13.9,21.6,29,54,0.537,61,113,0.54,22,65,0.338,1.3,3.0,30.3,1.79374,106.164,3.8,2022,74069,198.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.2535975e-05,0
