,player_name,year,team,player_position,player_height,player_weight,process_status
1588,Landon Fuller,2017,Alabama,Forward,203,104,Success
1589,Austin Wiley,2017,Auburn,Center,211,117,Success
1590,MaCio Teague,2017,UNC Asheville,Guard,193,88,Success
1591,Donovan Franklin,2017,Indiana St.,Guard,196,88,Success
1592,Dondre Duffus,2017,Southeast Missouri St.,Guard,188,83,Success
1593,Milos Vranes,2017,Southeast Missouri St.,Forward,201,90,Success
1594,Jaylen Benton,2017,Southeast Missouri St.,Guard,190,81,Success
1595,Tahj Eaddy,2017,Southeast Missouri St.,Guard,188,74,Success
1596,Ray Kowalski,2017,Southeast Missouri St.,Guard,190,86,Success
1597,Denzel Mahoney,2017,Southeast Missouri St.,Guard,196,99,Success
1598,Jonathan Dalton,2017,Southeast Missouri St.,Guard,178,70,Success
1599,Daniel Simmons,2017,Southeast Missouri St.,Guard,188,92,Success
1600,William Tchiengang,2017,Southeast Missouri St.,Forward,203,102,Success
1601,Jonathan Baehre,2017,UNC Asheville,Forward,208,97,Success
1602,Justin Brown,2017,UNC Asheville,Guard,180,90,Success
1603,Lamar Peters,2017,Mississippi St.,Guard,183,83,Success
1604,Mario Kegler,2017,Mississippi St.,Guard,201,104,Success
1605,Karlis Silins,2017,Mississippi,Forward,211,108,Success
1606,Breein Tyree,2017,Mississippi,Guard,188,88,Success
1607,Justas Furmanavicius,2017,Mississippi,Forward,198,90,Success
1608,Nate Morris,2017,Mississippi,Forward,206,108,Success
1609,Branden Jenkins,2017,LSU,Guard,193,81,Success
1610,Lane Below,2017,Mississippi,Guard,185,86,Success
1611,Del'Vin Dickerson,2017,North Carolina Central,Forward,196,105,Success
1612,Tye Wilburn,2017,Wright St.,Guard,180,83,Success
1613,Nick Singleton,2017,Mississippi St.,Guard,196,88,Success
1614,Chris Reyes,2017,Pepperdine,Forward,201,106,Success
1615,Travis Fields,2017,Old Dominion,Guard,178,77,Success
1616,Shane Temara,2017,North Texas,Forward,206,102,Success
1617,A.J. Lawson,2017,North Texas,Guard,196,97,Success
1618,Mitch Schafer,2017,San Diego,-1,-1,-1,Failure: Did not find player
1619,Lavelle Scottie,2017,Air Force,Forward,201,102,Success
1620,Randy Haynes,2017,Old Dominion,Guard,193,97,Success
1621,Lamar Wofford-Humphrey,2017,Eastern Michigan,Forward,206,102,Success
1622,DouDou Gueye,2017,Ball St.,Center,208,111,Success
1623,David Burrell,2017,East Tennessee St.,Guard,190,79,Success
1624,Jason Williams,2017,East Tennessee St.,Guard,185,86,Success
1625,Devontavius Payne,2017,East Tennessee St.,Guard,188,79,Success
1626,Julian Walters,2017,East Tennessee St.,Guard,178,79,Success
1627,Ross Cummings,2017,Mercer,Guard,190,81,Success
1628,Jermaine Long,2017,East Tennessee St.,Guard,190,79,Success
1629,Darius Roy,2017,Mercer,Guard,188,83,Success
1630,Rashad Lewis,2017,Mercer,Guard,173,70,Success
1631,Ryan Johnson,2017,Mercer,Guard,196,88,Success
1632,Zane Martin,2017,Towson,Guard,193,92,Success
1633,Maxime Boursiquot,2017,Northeastern,Forward,196,95,Success
1634,Bolden Brace,2017,Northeastern,Guard,198,102,Success
1635,Shawn Occeus,2017,Northeastern,Guard,193,94,Success
1636,Nathan Knight,2017,William & Mary,Forward,208,114,Success
1637,Brian Starr,2017,Towson,Guard,190,86,Success
1638,Justin Gorham,2017,Towson,Forward,201,102,Success
1639,Justin Pierce,2017,William & Mary,Forward,201,95,Success
1640,Deon Baker,2017,St. Francis PA,Guard,196,99,Success
1641,Tre Mckeithen,2017,St. Francis PA,Guard,185,80,Success
1642,Jamar Brown,2017,Wagner,Forward,206,113,Success
1643,Elijah Davis,2017,Wagner,Guard,193,97,Success
1644,Brandon Tabb,2017,Bethune Cookman,Guard,196,90,Success
1645,Rodney Ross,2017,Bethune Cookman,Forward,203,99,Success
1646,Tyrik Edwards,2017,Jacksonville St.,Guard,178,74,Success
1647,D'Quan Applewhite,2017,SIU Edwardsville,Guard,190,81,Success
1648,Tyler Trillo,2017,Arizona,Guard,180,77,Success
1649,Kobe Paras,2017,Creighton,Guard,198,90,Success
1650,Deon Franklin,2017,Marquette,Forward,196,97,Success
1651,Marshall Thorpe,2017,Oklahoma,Forward,206,106,Success
1652,Lucas N'Guessan,2017,Oklahoma St.,Center,213,104,Success
1653,Trey Reeves,2017,Oklahoma St.,Forward,193,99,Success
1654,Dj Miles,2017,Northern Colorado,Guard,198,88,Success
1655,Kyle Carey,2017,Northern Colorado,Guard,198,86,Success
1656,Gerad Davis,2017,Northern Colorado,Guard,190,88,Success
1657,Kienan Walter,2017,North Dakota,Forward,206,92,Success
1658,Billy Brown,2017,North Dakota,Guard,190,88,Success
1659,Dallas Lussier,2017,Montana St.,Guard,185,86,Success
1660,Benson Osayande,2017,Montana St.,Forward,206,90,Success
1661,Joe Mvuezolo Jr.,2017,Montana St.,-1,-1,-1,Failure: Did not find player
1662,Devonte Klines,2017,Montana St.,Guard,188,83,Success
1663,Justin Massey,2017,Florida Atlantic,Guard,190,83,Success
1664,Iziahiah Sweeney,2017,Northwestern St.,Guard,190,77,Success
1665,Que Johnson,2017,Western Kentucky,Guard,196,92,Success
1666,Shack Scott,2017,Wagner,Forward,201,97,Success
1667,Dan Robinson,2017,Norfolk St.,Center,213,97,Success
1668,Jamal Thomas,2017,Charleston Southern,Guard,190,90,Success
1669,Christian Keeling,2017,Charleston Southern,Guard,190,81,Success
1670,Jamar Martin,2017,Charleston Southern,Forward,196,97,Success
1671,Cortez Mitchell,2017,Charleston Southern,Guard,188,81,Success
1672,Jack Stevens,2017,Holy Cross,Center,208,108,Success
1673,Cal Reichwein,2017,Lafayette,Guard,190,98,Success
1674,Clayton Le Sann,2017,Holy Cross,-1,-1,-1,Failure: Did not find player
1675,Tyrone Cohen,2017,Holy Cross,Guard,196,86,Success
1676,Milan Williams,2017,Colgate,Guard,190,95,Success
1677,Will Rayman,2017,Colgate,Forward,206,97,Success
1678,Ben Robertson,2017,Bucknell,Guard,196,92,Success
1679,Dinos Mitoglou,2017,Wake Forest,-1,-1,-1,Failure: Did not find player
1680,Duop Reath,2017,LSU,Forward,208,106,Success
1681,Skylar Mays,2017,LSU,Guard,193,92,Success
1682,Tyree Crump,2017,Georgia,Guard,185,83,Success
1683,Pape Diatta,2017,Georgia,Forward,201,99,Success
1684,Jordan Harris,2017,Georgia,Forward,196,0,Success
1685,Gorjok Gak,2017,Florida,Center,211,106,Success
1686,Kieran Hayward,2017,LSU,Guard,193,88,Success
1687,Wayde Sims,2017,LSU,Forward,198,98,Success
1688,Sam Cunliffe,2017,Arizona St.,Guard,198,90,Success
1689,Ramon Vila,2017,Arizona St.,Forward,203,109,Success
1690,Jethro Tshisumpa,2017,Arizona St.,Forward,208,117,Success
1691,Willie Jackson,2017,Missouri,Forward,198,97,Success
1692,Frankie Hughes,2017,Missouri,Guard,193,88,Success
1693,Devin Morgan,2017,Delaware St.,-1,-1,-1,Failure: Did not find player
1694,Kuony Deng,2017,VMI,Forward,198,86,Success
1695,Tank Efianayi,2017,UCF,-1,-1,-1,Failure: Did not find player
1696,Caylen Williams,2017,LIU Brooklyn,Guard,183,77,Success
1697,Will Burkett,2017,Santa Clara,Guard,193,79,Success
1698,Latio Cosmos,2017,Seattle,Guard,183,79,Success
1699,Grant Gelon,2017,Indiana,Guard,196,88,Success
1700,Nazeer Bostick,2017,Penn St.,Guard,193,92,Success
1701,Nat Dixon,2017,Chattanooga,Guard,193,81,Success
1702,KaVaughn Scott,2017,Loyola MD,Forward,201,101,Success
1703,Ian Langendoerfer,2017,Loyola MD,-1,-1,-1,Failure: Did not find player
1704,Rodney Chatman,2017,Chattanooga,Guard,185,81,Success
1705,Makale Foreman,2017,Chattanooga,Guard,185,86,Success
1706,Chuck Champion,2017,Loyola MD,Guard,193,83,Success
1707,Austin Harriott,2017,Loyola MD,Guard,193,96,Success
1708,Andrew Kostecka,2017,Loyola MD,Guard,193,83,Success
1709,Kari Jonsson,2017,Drexel,Guard,190,77,Success
1710,Jeremy Peck,2017,Drexel,Forward,206,108,Success
1711,Sam Green,2017,Drexel,Forward,198,104,Success
1712,Jacob Cushing,2017,Delaware,Forward,203,97,Success
1713,Charlie Rose,2017,Iowa,Guard,193,79,Success
1714,Maurice Howard,2017,Alcorn St.,Guard,185,86,Success
1715,Kobe Wilson,2017,Alcorn St.,Forward,206,99,Success
1716,Austin Rogers,2017,Alabama St.,Guard,193,88,Success
1717,Damani Applewhite,2017,South Carolina St.,Forward,203,90,Success
1718,Amir Warnock,2017,Alabama St.,Center,206,111,Success
1719,A.J. Mosby,2017,Alcorn St.,Guard,190,72,Success
1720,Tyler Carter,2017,Alcorn St.,Forward,201,90,Success
1721,Reginald Gee,2017,Alabama St.,Guard,190,99,Success
1722,Khary Mauras,2017,Old Dominion,Guard,180,72,Success
1723,Ron Alston,2017,NJIT,Forward,198,88,Success
1724,Benedikt Haid,2017,North Florida,Guard,193,86,Success
1725,Rodney Pryor,2017,Georgetown,Guard,196,92,Success
1726,Chris Harrison-Docks,2017,DePaul,Guard,183,76,Success
1727,Mike Hoffman,2017,UT Rio Grande Valley,-1,-1,-1,Failure: Did not find player
1728,John Guerra,2017,North Carolina Central,Guard,185,92,Success
1729,Pablo Rivas,2017,North Carolina Central,Forward,198,95,Success
1730,Ty Bynum,2017,Texas Southern,-1,-1,-1,Failure: Did not find player
1731,Josh Robinson,2017,Southern,Guard,190,83,Success
1732,Samuli Nieminen,2017,Stephen F. Austin,Forward,203,98,Success
1733,LJ Westbrook,2017,Prairie View A&M,-1,-1,-1,Failure: Did not find player
1734,Emanual Shepherd,2017,Southern,Forward,203,90,Success
1735,Shay'rone Jett,2017,Prairie View A&M,Forward,203,86,Success
1736,Martin Dixon-Green,2017,Canisius,Guard,190,92,Success
1737,Jordan Chatman,2017,Boston College,Guard,196,95,Success
1738,Lawson Korita,2017,Tulsa,Guard,196,92,Success
1739,Travis Atson,2017,Tulsa,Forward,196,94,Success
1740,Payton Willis,2017,Vanderbilt,Guard,193,90,Success
1741,Martins Igbanu,2017,Tulsa,Forward,203,106,Success
1742,John Fulkerson,2017,Tennessee,Forward,206,97,Success
1743,Jordan Bone,2017,Tennessee,Guard,190,81,Success
1744,Jordan Bowden,2017,Tennessee,Guard,196,87,Success
1745,Grant Williams,2017,Tennessee,Forward,201,107,Success
1746,Clevon Brown,2017,Vanderbilt,Forward,203,105,Success
1747,Alex Foree,2017,Tulsa,Forward,196,97,Success
1748,Joseph Battle,2017,Tulsa,Guard,190,82,Success
1749,John Kiser,2017,Valparaiso,Guard,196,95,Success
1750,Devin Gage,2017,DePaul,Guard,188,92,Success
1751,Brandon Cyrus,2017,DePaul,Guard,196,86,Success
1752,Stefan Rosic,2017,Youngstown St.,Forward,201,90,Success
1753,Noah Yates,2017,Yale,Forward,196,95,Success
1754,Nick Ayers,2017,Northern Kentucky,Guard,190,86,Success
1755,Maxwell Chester,2017,Elon,Guard,185,86,Success
1756,Osasumwen Osaghae,2017,FIU,Forward,206,113,Success
1757,Adam Giles,2017,Wright St.,Guard,190,92,Success
1758,Edric Dennis,2017,Jackson St.,Guard,190,86,Success
1759,Cedric Turner,2017,Arkansas Pine Bluff,Forward,203,113,Success
1760,Isaiah Brock,2017,Oakland,Forward,203,86,Success
1761,Travon Harper,2017,Arkansas Pine Bluff,Forward,203,99,Success
1762,Demetrice Clopton,2017,Jackson St.,Center,208,104,Success
1763,Loren Brill,2017,Cal St. Fullerton,Guard,183,86,Success
1764,Austen Awosika,2017,Cal St. Fullerton,Guard,190,87,Success
1765,Davon Clare,2017,Cal St. Fullerton,Forward,198,99,Success
1766,Jakub Niziol,2017,Cal Poly,Forward,201,95,Success
1767,Josh Mishler,2017,Cal Poly,Guard,196,88,Success
1768,Victor Joseph,2017,Cal Poly,Guard,183,77,Success
1769,Donovan Fields,2017,Cal Poly,Guard,178,72,Success
1770,Arkim Robertson,2017,Cal St. Fullerton,Forward,206,108,Success
1771,Gerald Blackshear Jr.,2017,Detroit,-1,-1,-1,Failure: Did not find player
1772,P.J. Hardy,2017,Louisiana Lafayette,Guard,185,77,Success
1773,D'Marcus Simonds,2017,Georgia St.,Guard,190,88,Success
1774,Justin Miller,2017,Louisiana Lafayette,Center,206,104,Success
1775,Nile Felton,2017,Georgia St.,Guard,190,72,Success
1776,Chris Clerkley,2017,Georgia St.,Forward,203,108,Success
1777,David Georgiev,2017,Georgia Southern,Forward,201,90,Success
1778,Roydell Brown,2017,Louisiana Lafayette,Forward,198,99,Success
1779,Mason Aucoin,2017,Louisiana Lafayette,Guard,193,92,Success
1780,Blake Spellman,2017,Northern Kentucky,Guard,180,81,Success
1781,Bryce Nze,2017,Milwaukee,Forward,201,104,Success
1782,August Haas,2017,Milwaukee,Guard,185,84,Success
1783,Carson Williams,2017,Northern Kentucky,Forward,196,108,Success
1784,Mason Faulkner,2017,Northern Kentucky,Guard,185,86,Success
1785,Tre Cobbs,2017,Northern Kentucky,Guard,183,86,Success
1786,Jalen Tate,2017,Northern Kentucky,Forward,198,79,Success
1787,Brandon Maxwell,2017,Northern Kentucky,Guard,188,86,Success
1788,Dantez Walton,2017,Northern Kentucky,Guard,198,97,Success
1789,Jose Martinez,2017,UTEP,Forward,208,90,Success
1790,"Michael Dowdy, Jr.",2017,Seton Hall,-1,-1,-1,Failure: Did not find player
1791,"Freddie McSwain, Jr.",2017,Indiana,-1,-1,-1,Failure: Did not find player
1792,Chris Odionu,2017,Arizona St.,Guard,193,95,Success
1793,James Suber,2017,Cal St. Bakersfield,Forward,201,99,Success
1794,Julian Richardson,2017,Cal St. Northridge,Guard,190,81,Success
1795,Derek Roscoe,2017,Jackson St.,Forward,206,102,Success
1796,Brandon Childress,2017,Wake Forest,Guard,183,88,Success
1797,Donovan Mitchell,2017,Wake Forest,Guard,190,95,Success
1798,Sam Japhet-Mathias,2017,Wake Forest,Center,211,127,Success
1799,Rich Washington,2017,Wake Forest,Forward,198,81,Success
1800,Tony Bradley,2017,North Carolina,Forward,208,108,Success
1801,Shea Rush,2017,North Carolina,Forward,196,95,Success
1802,Brandon Robinson,2017,North Carolina,Guard,203,97,Success
1803,Seventh Woods,2017,North Carolina,Guard,188,85,Success
1804,Costa Anderson,2017,Albany,Guard,188,90,Success
1805,Alterique Gilbert,2017,Connecticut,Guard,183,81,Success
1806,Ray Featherston,2017,Syracuse,Guard,173,68,Success
1807,Brandon Lawrence,2017,St. John's,Guard,188,79,Success
1808,Johnathan Walker,2017,Delaware St.,Guard,190,83,Success
1809,Juan Sabino,2017,Colorado St.,-1,-1,-1,Failure: Did not find player
1810,Juwan Washington,2017,Grand Canyon,Guard,185,77,Success
1811,Jon Severe,2017,Iona,Guard,188,83,Success
1812,Sebastian Townes,2017,Bryant,Forward,196,115,Success
1813,Kaelen Malone,2017,Wichita St.,Guard,185,81,Success
1814,Tanner Johnson,2017,Bryant,Guard,196,88,Success
1815,Aaron Cook,2017,Southern Illinois,Guard,188,81,Success
1816,Tyson Batiste,2017,Central Connecticut,Guard,190,90,Success
1817,Tyler Sharpe,2017,Louisville,Guard,183,90,Success
1818,Arkel Lamar,2017,UMBC,Guard,196,106,Success
1819,Max Curran,2017,UMBC,Forward,206,92,Success
1820,Chris Williams,2017,Central Connecticut,Guard,190,81,Success
1821,Antwann Anderson,2017,Central Connecticut,Guard,175,79,Success
1822,C.J. Duff,2017,Western Illinois,Guard,185,86,Success
1823,Lynrick Moxey,2017,Western Illinois,Guard,188,86,Success
1824,Zach Cottrell,2017,Appalachian St.,Forward,196,92,Success
1825,Patrick Good,2017,Appalachian St.,Guard,183,79,Success
1826,Isaac Johnson,2017,Appalachian St.,Forward,206,96,Success
1827,Kelvin Robinson,2017,Appalachian St.,Forward,198,0,Success
1828,Salif Boudie,2017,Arkansas St.,Forward,203,102,Success
1829,Jahmiah Simmons,2017,Arkansas St.,Forward,193,99,Success
1830,Christian Willis,2017,Arkansas St.,Guard,188,88,Success
1831,Cordell Pemsl,2017,Iowa,Forward,206,113,Success
1832,Te'Jon Lucas,2017,Illinois,Guard,188,81,Success
1833,Sagaba Konate,2017,West Virginia,Forward,203,113,Success
1834,Chase Harler,2017,West Virginia,Guard,190,95,Success
1835,Maciej Bender,2017,West Virginia,Forward,211,115,Success
1836,Ryan Kriener,2017,Iowa,Forward,208,115,Success
1837,Tyler Cook,2017,Iowa,Forward,206,113,Success
1838,Jordan Bohannon,2017,Iowa,Guard,185,79,Success
1839,Maishe Dailey,2017,Iowa,Guard,201,88,Success
1840,Darion Clark,2017,Grand Canyon,Forward,201,99,Success
1841,Chad Rykhoek,2017,Memphis,Forward,211,104,Success
1842,Tyrell Henderson,2017,Portland St.,Guard,190,81,Success
1843,Justin Thomas,2017,Northern Illinois,Forward,198,97,Success
1844,Dederick Lee,2017,South Alabama,Guard,188,74,Success
1845,Milos Jovic,2017,Miami OH,Guard,193,89,Success
1846,Adonis De La Rosa,2017,Kent St.,Center,213,117,Success
1847,Matt Battaglia,2017,Sacramento St.,Guard,185,81,Success
1848,Justin Kier,2017,George Mason,Guard,193,86,Success
1849,Shane Gatling,2017,Niagara,Guard,188,82,Success
1850,Dwayne Pow,2017,Niagara,Guard,178,74,Success
1851,Grant Townsend,2017,UNC Asheville,Forward,201,92,Success
1852,Josh Ferguson,2017,Winthrop,Forward,203,95,Success
1853,Brooks DeBisschop,2017,Northern Arizona,Forward,206,111,Success
1854,Mitch Peterson,2017,Kent St.,Guard,196,90,Success
1855,Chris Bowling,2017,Northern Arizona,Guard,201,88,Success
1856,Matt Chastain,2017,Loyola Chicago,Guard,198,86,Success
1857,Will Ransom,2017,North Carolina Central,Forward,203,114,Success
1858,Jackson Bart,2017,Cincinnati,Forward,196,95,Success
1859,Brandon Rosser,2017,UC Riverside,Forward,201,99,Success
1860,Dikymbe Martin,2017,UC Riverside,Guard,185,77,Success
1861,Rendijs Feikners,2017,Florida Gulf Coast,Guard,188,78,Success
1862,James Jackson,2017,UC Riverside,Forward,206,99,Success
1863,Jacob Wiley,2017,Eastern Washington,Forward,201,99,Success
1864,Andrew Ramirez,2017,Hartford,Guard,188,83,Success
1865,Nikola Colovic,2017,Hartford,Forward,208,102,Success
1866,Grant Hazle,2017,Penn St.,Forward,198,87,Success
1867,Tony Carr,2017,Penn St.,Guard,196,92,Success
1868,Lamar Stevens,2017,Penn St.,Forward,203,102,Success
1869,Frankie Ferrari,2017,San Francisco,Guard,183,85,Success
1870,Austin Ajukwa,2017,Charlotte,Guard,198,92,Success
1871,Grant Fogerty,2017,Arizona St.,Guard,183,79,Success
1872,Romaine Jackson,2017,Arizona St.,Guard,173,74,Success
1873,Charles Carrington,2017,North Carolina A&T,Guard,203,111,Success
1874,Justin Cole,2017,St. John's,-1,-1,-1,Failure: Did not find player
1875,Deshaven Reynolds,2017,Georgia Southern,Forward,180,65,Success
1876,Ilker Er,2017,Maine,Guard,198,96,Success
1877,Marcus Ottey,2017,Illinois Chicago,Guard,188,83,Success
1878,Kyle Guice,2017,Illinois Chicago,Forward,203,102,Success
1879,Vlatko Granic,2017,Loyola Chicago,Forward,203,104,Success
1880,Patrick Fisher,2017,Winthrop,Guard,193,90,Success
1881,Stevie Jordan,2017,Rider,Guard,183,77,Success
1882,Bruno Skokna,2017,Loyola Chicago,Guard,193,79,Success
1883,Jake Baughman,2017,Loyola Chicago,Guard,190,81,Success
1884,James Towns,2017,Niagara,Guard,178,77,Success
1885,Aundre Jackson,2017,Loyola Chicago,Forward,196,104,Success
1886,Cameron Satterwhite,2017,Loyola Chicago,Guard,193,81,Success
1887,Aziz Seck,2017,Northern Arizona,Guard,201,83,Success
1888,Ronnie Boyce,2017,San Francisco,-1,-1,-1,Failure: Did not find player
1889,Ryan Woolridge,2017,North Texas,Guard,190,79,Success
1890,J-Mychal Reese,2017,North Texas,Guard,185,81,Success
1891,Luka Radovic,2017,SIU Edwardsville,Forward,206,95,Success
1892,Vance Jackson,2017,Connecticut,Forward,206,107,Success
1893,Ifeanyi Umezurike,2017,St. Francis PA,Center,206,108,Success
1894,Dante Buford,2017,Oklahoma,Forward,201,94,Success
1895,Tanveer Bhullar,2017,New Mexico St.,Center,221,151,Success
1896,Seth Berger,2017,Massachusetts,Forward,201,95,Success
1897,Quincy McKnight,2017,Sacred Heart,Guard,193,83,Success
1898,Paris Austin,2017,Boise St.,Guard,183,86,Success
1899,Braden Burke,2017,Robert Morris,Center,213,111,Success
1900,A.C. Reid,2017,Liberty,Guard,196,86,Success
1901,Phillip Whittington,2017,USC Upstate,-1,-1,-1,Failure: Did not find player
1902,Duane Wilson,2017,Marquette,Guard,188,83,Success
1903,Tevin Mack,2017,Texas,Guard,198,102,Success
1904,Marin Maric,2017,Northern Illinois,Center,208,113,Success
1905,Cameron Johnson,2017,Pittsburgh,Forward,201,97,Success
1906,Christian Lutete,2017,Radford,Guard,196,90,Success
1907,Da'Shawn Robinson,2017,Louisiana Tech,Guard,193,90,Success
1908,Marcus Weathers,2017,Miami OH,Forward,196,97,Success
1909,Michael Weathers,2017,Miami OH,Guard,190,79,Success
1910,Justice Kithcart,2017,Pittsburgh,Guard,185,83,Success
1911,"Charles Thomas, IV",2017,Wisconsin,-1,-1,-1,Failure: Did not find player
1912,Randy Onwuasor,2017,Southern Utah,Guard,190,86,Success
1913,Ricky Council II,2017,Providence,-1,-1,-1,Failure: Did not find player
1914,Kajon Mack,2018,Tennessee Tech,Guard,190,83,Success
1915,Hans Brase,2018,Iowa St.,Forward,203,104,Success
1916,Peter Ryckbosch,2018,DePaul,Forward,208,109,Success
1917,Jalan West,2018,Northwestern St.,Guard,178,79,Success
1918,Josh Warren,2018,Cornell,Center,203,115,Success
1919,Ben Carter,2018,Michigan St.,Forward,203,102,Success
1920,Marcus Lee,2018,California,Guard,185,81,Success
1921,Mike Thomas,2018,Hawaii,Guard,185,77,Success
1922,Jaaron Simmons,2018,Michigan,Guard,185,79,Success
1923,J.T. Miller,2018,Missouri St.,Guard,188,86,Success
1924,Tyler Smithpeters,2018,Southern Illinois,Guard,190,79,Success
1925,Gavin Schilling,2018,Michigan St.,Forward,206,108,Success
1926,B.J. Johnson,2018,La Salle,Guard,190,87,Success
1927,Luke Meikle,2018,Cal Poly,Forward,206,92,Success
1928,Ryan Edwards,2018,Portland St.,Center,216,133,Success
1929,Josh Brown,2018,Temple,Guard,198,94,Success
1930,Anthony Johnson,2018,Northern Colorado,Guard,190,86,Success
1931,Tre'Shaun Fletcher,2018,Toledo,Guard,201,95,Success
1932,David Tillman,2018,Arkansas Pine Bluff,Center,208,97,Success
1933,Andrew Dakich,2018,Ohio St.,Guard,188,86,Success
1934,Khris Lane,2018,VCU,Forward,198,97,Success
1935,Kameron Rooks,2018,San Diego St.,Center,213,118,Success
1936,Shannon Evans II,2018,Arizona St.,-1,-1,-1,Failure: Did not find player
1937,Josh Kozinski,2018,Central Michigan,Guard,193,77,Success
1938,Sam Burmeister,2018,Incarnate Word,Guard,196,90,Success
1939,Adonis Rwabigwi,2018,UT Rio Grande Valley,Forward,203,99,Success
1940,Raekwon Harney,2018,North Carolina Central,Guard,180,74,Success
1941,B.J. Glasford,2018,Stetson,Guard,193,81,Success
1942,Nigel Johnson,2018,Virginia,Guard,188,83,Success
1943,Marcus Foster,2018,Creighton,Guard,190,95,Success
1944,Tommy Hamilton IV,2018,Texas Tech,-1,-1,-1,Failure: Did not find player
1945,Austin Ruder,2018,Oral Roberts,Guard,190,86,Success
1946,Reggie Dillard,2018,Presbyterian,Guard,193,99,Success
1947,Brian Dawkins,2018,Elon,Forward,203,108,Success
1948,Wesley Myers,2018,South Carolina,Guard,188,81,Success
1949,Devin Harris,2018,Jacksonville,Guard,190,83,Success
1950,Alain Chigha,2018,Quinnipiac,Forward,203,93,Success
1951,Ben Emelogu II,2018,SMU,-1,-1,-1,Failure: Did not find player
1952,Devin Wilson,2018,Virginia Tech,Guard,180,79,Success
1953,De'von Barnett,2018,Sacred Heart,Forward,196,86,Success
1954,Henry Caruso,2018,Santa Clara,Guard,193,86,Success
1955,Ethan Lee,2018,Central Arkansas,Forward,201,86,Success
1956,James Currington,2018,Southeastern Louisiana,Forward,198,87,Success
1957,Monty Boykins,2018,Pittsburgh,Guard,196,87,Success
1958,Graham Woodward,2018,Drake,Guard,183,80,Success
1959,Geno Thorpe,2018,Syracuse,Guard,190,81,Success
1960,George King,2018,Colorado,Guard,198,99,Success
1961,Matt Mobley,2018,St. Bonaventure,Guard,190,79,Success
1962,Aram Martin,2018,Bryant,Forward,208,86,Success
1963,Leland King II,2018,UC Santa Barbara,-1,-1,-1,Failure: Did not find player
1964,Mason Ramsey,2018,Tennessee Tech,-1,-1,-1,Failure: Did not find player
1965,Lexus Williams,2018,Boise St.,Guard,183,72,Success
1966,John Egbunu,2018,Florida,Center,211,120,Success
1967,Desmond Ringer,2018,Mercer,Forward,206,115,Success
1968,Jaylen Shaw,2018,Coastal Carolina,Guard,183,82,Success
1969,Richaud Gittens,2018,Seattle,Guard,193,86,Success
1970,Nick Davis,2018,South Alabama,Forward,196,81,Success
1971,JoJo McGlaston,2018,Bradley,Guard,196,83,Success
1972,Javaris Jenkins,2018,Savannah St.,Forward,196,90,Success
1973,Calvin Hermanson,2018,Saint Mary's,Forward,198,90,Success
1974,Malcolm Allen,2018,Northern Arizona,Guard,185,79,Success
1975,Jairus Lyles,2018,UMBC,Guard,188,79,Success
1976,Julian Moore,2018,Penn St.,Forward,208,112,Success
1977,David Onuorah,2018,Connecticut,Center,206,104,Success
1978,Matt Willms,2018,UTEP,Center,216,104,Success
1979,Frank Booker,2018,South Carolina,Guard,193,95,Success
1980,Bobby Word,2018,Cleveland St.,Guard,193,77,Success
1981,Amadi Udenyi,2018,Pepperdine,Guard,183,88,Success
1982,Jordan Hill,2018,Seattle,Forward,208,106,Success
1983,Keith Frazier,2018,UTEP,Guard,196,86,Success
1984,Collin Hartman,2018,Indiana,Forward,198,95,Success
1985,Chris Jenkins,2018,NJIT,Forward,193,97,Success
1986,Jamall Robinson,2018,LIU Brooklyn,Guard,196,92,Success
1987,Manu Lecomte,2018,Baylor,Guard,180,77,Success
1988,Kendell Ramlal,2018,UTSA,-1,-1,-1,Failure: Did not find player
1989,Perrion Callandret,2018,Idaho,Guard,188,81,Success
1990,Reggie Theus Jr.,2018,Cal St. Northridge,-1,-1,-1,Failure: Did not find player
1991,Justin Cousin,2018,Radford,Guard,183,88,Success
1992,Frank Bartley,2018,Louisiana Lafayette,Guard,190,90,Success
1993,Luke Worthington,2018,BYU,Forward,208,106,Success
1994,Jacoby Armstrong,2018,New Hampshire,Forward,201,104,Success
1995,Marcus Jackson,2018,UC Santa Barbara,Forward,203,108,Success
1996,Sean Obi,2018,Maryland,Center,206,122,Success
1997,Dontel Highsmith,2018,Cleveland St.,Guard,188,90,Success
1998,Anders Broman,2018,Winthrop,Guard,188,86,Success
1999,Junior Etou,2018,Tulsa,Forward,201,104,Success
2000,Nick Griffin,2018,Saint Peter's,Guard,188,79,Success
2001,Cole Harrison,2018,William & Mary,Center,208,106,Success
2002,Dylan Jones,2018,Rice,Forward,203,97,Success
2003,Martez Walker,2018,Oakland,Guard,193,83,Success
2004,Ted Friedman,2018,Northern Iowa,Center,206,111,Success
2005,Emmanuel Toney,2018,Texas A&M Corpus Chris,Guard,188,83,Success
2006,E.C. Matthews,2018,Rhode Island,Guard,196,86,Success
2007,Joshua Phillips,2018,Chattanooga,Forward,203,104,Success
2008,Jalen Hayes,2018,Oakland,Forward,201,90,Success
2009,Joe Chealey,2018,College of Charleston,Guard,190,86,Success
2010,Damarion Geter,2018,Longwood,Forward,203,104,Success
2011,Terrance LeFlore,2018,Alabama St.,Guard,185,77,Success
