,player_name,year,team,player_position,player_height,player_weight,process_status
808,Kale Catchings,2022,Harvard,-1,-1,-1,Failure: Did not find player
809,Jay Nagle,2022,UC Santa Barbara,Forward,190,0,Success
810,Amadou Sow,2022,UC Santa Barbara,Forward,206,106,Success
811,Souleymane Diakite,2022,NJIT,Forward,206,104,Success
812,Kjell de Graaf,2022,NJIT,-1,-1,-1,Failure: Did not find player
813,Cantavio Dutreil,2022,Sacred Heart,Forward,201,95,Success
814,Aleksa Matic,2022,North Alabama,Guard,193,95,Success
815,Ahsan Asadullah,2022,Lipscomb,Center,203,120,Success
816,Cameron Parker,2022,Montana,Guard,188,77,Success
817,Zach Pfaffenberger,2022,Sacred Heart,Forward,203,97,Success
818,Aaron Clarke,2022,Sacred Heart,Guard,185,83,Success
819,Cameron Wilbon,2022,Sacramento St.,Guard,196,90,Success
820,Koreem Ozier,2022,Louisiana Monroe,Guard,185,81,Success
821,Myles Thompson,2022,St. Francis PA,Forward,198,104,Success
822,Marcus Bingham Jr.,2022,Michigan St.,-1,-1,-1,Failure: Did not find player
823,Zac Watson,2022,Longwood,Forward,201,97,Success
824,Jeremiah Gambrell,2022,Prairie View A&M,Guard,190,81,Success
825,Callum McRae,2022,UC Riverside,Center,216,124,Success
826,Oddyst Walker,2022,Alcorn St.,Guard,190,79,Success
827,Jalon Clark,2022,Prairie View A&M,Forward,196,104,Success
828,Jock Hughes,2022,Prairie View A&M,Guard,190,78,Success
829,Caden Sanchez,2022,High Point,Forward,203,107,Success
830,Trey Woodbury,2022,Utah Valley,Guard,193,90,Success
831,Austin Smellie,2022,Idaho St.,Guard,196,88,Success
832,Foster Loyer,2022,Davidson,Guard,183,79,Success
833,Brandon Johns Jr.,2022,Michigan,-1,-1,-1,Failure: Did not find player
834,Adrien Nunez,2022,Michigan,Guard,198,95,Success
835,Ethan Wright,2022,Princeton,Guard,190,81,Success
836,KeShawn Curry,2022,VCU,Guard,193,83,Success
837,Jaelin Llewellyn,2022,Princeton,Guard,188,79,Success
838,Drew Friberg,2022,Princeton,Forward,198,95,Success
839,Max Johns,2022,Princeton,Guard,190,88,Success
840,Isaac Chatman,2022,North Alabama,Forward,198,90,Success
841,Milos Stajcic,2022,Campbell,Forward,208,108,Success
842,Spencer Johnson,2022,BYU,Forward,198,97,Success
843,Michael Forrest,2022,Florida Atlantic,Guard,190,0,Success
844,"Antonio Daye, Jr.",2022,Fordham,-1,-1,-1,Failure: Did not find player
845,Chris Doherty,2022,Northeastern,Forward,201,108,Success
846,Stacey Thomas,2022,Louisiana Tech,Forward,201,0,Success
847,Isaiah Mucius,2022,Wake Forest,Forward,203,90,Success
848,Jamal Bey,2022,Washington,Guard,198,95,Success
849,Brent Hank,2022,Albany,Forward,208,120,Success
850,Trey Jemison,2022,UAB,Center,213,117,Success
851,John Newman III,2022,Cincinnati,-1,-1,-1,Failure: Did not find player
852,Robert Brown,2022,Iona,Forward,193,97,Success
853,Wynston Tabbs,2022,East Carolina,Guard,188,87,Success
854,Nathan Mensah,2022,San Diego St.,Forward,208,104,Success
855,Will Richardson,2022,Oregon,Guard,196,81,Success
856,Christian Anigwe,2022,UC Davis,Forward,206,99,Success
857,George Maslennikov,2022,Canisius,Forward,208,104,Success
858,Alonzo Sule,2022,James Madison,Forward,201,90,Success
859,Ja'Shon Henry,2022,Bradley,Forward,198,104,Success
860,Darius McGhee,2022,Liberty,Guard,175,72,Success
861,Rasir Bolton,2022,Gonzaga,Guard,190,83,Success
862,Sam Shafer,2022,Albany,Guard,198,90,Success
863,Ari Boya,2022,Bradley,Center,216,111,Success
864,Eli Parquet,2022,Colorado,Guard,190,88,Success
865,Samuel Chaput,2022,Monmouth,Guard,183,79,Success
866,Nikkei Rutty,2022,Monmouth,Forward,203,102,Success
867,Marcus Hammond,2022,Niagara,Guard,190,92,Success
868,Steven Levnaic,2022,Niagara,Guard,188,81,Success
869,Tyrel Bladen,2022,Rider,Forward,208,104,Success
870,Jalen Pickett,2022,Penn St.,Guard,193,91,Success
871,Justin Bean,2022,Utah St.,Forward,201,95,Success
872,Cole Swider,2022,Syracuse,Forward,206,102,Success
873,Jake Forrester,2022,Temple,Forward,203,99,Success
874,Jerome Hunter,2022,Xavier,Forward,206,113,Success
875,Rob Phinisee,2022,Indiana,Guard,185,84,Success
876,Dragan Elkaz,2022,UC Riverside,Guard,196,92,Success
877,Damezi Anderson,2022,Loyola Chicago,Forward,201,102,Success
878,Tuukka Jaakkola,2022,Cal Poly,Forward,208,108,Success
879,Tim Finke,2022,Wright St.,Guard,198,97,Success
880,Deshon Parker,2022,Cleveland St.,Guard,193,88,Success
881,Warren Williams,2022,Manhattan,Guard,196,86,Success
882,Taurus Samuels,2022,Dartmouth,Guard,183,79,Success
883,Markquis Nowell,2022,Kansas St.,Guard,170,70,Success
884,Kamani Johnson,2022,Arkansas,Forward,201,97,Success
885,Tomas Verbinskis,2022,Lafayette,Guard,203,98,Success
886,Adrian Delph,2022,Appalachian St.,Guard,190,83,Success
887,Luis Rodriguez,2022,Mississippi,Guard,198,95,Success
888,Amari Kelly,2022,UNC Wilmington,Forward,206,104,Success
889,Tyler Harris,2022,Memphis,Forward,206,101,Success
890,Alex Lomax,2022,Memphis,Guard,183,86,Success
891,Antwann Jones,2022,Louisiana Lafayette,Forward,196,0,Success
892,Jayden Hardaway,2022,Memphis,Guard,196,88,Success
893,Madut Akec,2022,Detroit,Forward,201,92,Success
894,Xavier Castaneda,2022,Akron,Guard,185,88,Success
895,Michael Durr,2022,Indiana,Forward,213,113,Success
896,Race Thompson,2022,Indiana,Forward,203,103,Success
897,Jabari Rice,2022,New Mexico St.,Guard,193,81,Success
898,Warren Washington,2022,Nevada,Forward,213,97,Success
899,Jaiden Delaire,2022,Stanford,Forward,206,95,Success
900,Keenan Fitzmorris,2022,Stanford,Center,216,102,Success
901,Lukas Kisunas,2022,Stanford,Forward,208,115,Success
902,Cormac Ryan,2022,Notre Dame,Guard,196,88,Success
903,DaQuan Smith,2022,Murray St.,Guard,185,83,Success
904,Jarron Coleman,2022,Missouri,Guard,196,92,Success
905,Tayler Mattos,2022,New Hampshire,Center,211,108,Success
906,Caleb Fields,2022,Bowling Green,Guard,188,83,Success
907,Connor Harding,2022,Utah Valley,Guard,198,83,Success
908,AJ Green,2022,Northern Iowa,Guard,193,85,Success
909,Jordan Phillips,2022,Detroit,Forward,196,88,Success
910,Matt Herasme,2022,Marist,-1,-1,-1,Failure: Did not find player
911,Samir Stewart,2022,Manhattan,Guard,185,81,Success
912,Christian Hinckson,2022,Binghamton,Guard,201,95,Success
913,Elijah Buchanan,2022,Manhattan,Guard,196,86,Success
914,Ochai Agbaji,2022,Kansas,Guard,196,95,Success
915,Joey Calcaterra,2022,San Diego,Guard,190,74,Success
916,David Wingett,2022,South Dakota St.,Guard,201,92,Success
917,Jamari Blackmon,2022,North Alabama,Guard,185,92,Success
918,Juan Munoz,2022,Hawaii,Guard,183,77,Success
919,Jeenathan Williams,2022,Buffalo,Forward,196,93,Success
920,Nevin Zink,2022,Boston University,Center,206,104,Success
921,Ronaldo Segu,2022,Buffalo,Guard,183,72,Success
922,Brandon Martin,2022,South Carolina,-1,-1,-1,Failure: Did not find player
923,Bryson Mozone,2022,USC Upstate,Guard,198,90,Success
924,Nick Muszynski,2022,Belmont,Center,211,106,Success
925,Tate Pierson,2022,Belmont,Guard,198,95,Success
926,D.J. Burns Jr.,2022,Winthrop,-1,-1,-1,Failure: Did not find player
927,Alanzo Frink,2022,East Carolina,Forward,201,117,Success
928,Keyshawn Bryant,2022,South Carolina,Forward,196,89,Success
929,Jaylen Sims,2022,UNC Wilmington,Guard,198,88,Success
930,Jack Hoiberg,2022,UT Arlington,Guard,180,79,Success
931,Brian White,2022,Northwestern St.,Forward,203,88,Success
932,Joe Bryant Jr.,2022,Norfolk St.,-1,-1,-1,Failure: Did not find player
933,Jahmel Myers,2022,New Orleans,Forward,198,97,Success
934,Nate Roberts,2022,Washington,Forward,211,111,Success
935,Deon Stroud,2022,Fresno St.,Guard,196,90,Success
936,Ty Brewer,2022,East Tennessee St.,-1,-1,-1,Failure: Did not find player
937,Parker Edwards,2022,LSU,Guard,188,83,Success
938,Ethan Igbanugo,2022,North Dakota,Guard,190,86,Success
939,Aaron Fiegen,2022,South Dakota St.,Forward,201,97,Success
940,Aanen Moody,2022,Southern Utah,Guard,190,74,Success
941,Francis Lacis,2022,Oral Roberts,Forward,201,97,Success
942,DeVante' Jones,2022,Michigan,Guard,178,72,Success
943,KJ Buffen,2022,UAB,Forward,201,104,Success
944,Franco Miller Jr.,2022,Florida Gulf Coast,-1,-1,-1,Failure: Did not find player
945,Tykei Greene,2022,Stony Brook,Guard,193,92,Success
946,KC Hankton,2022,Chattanooga,Forward,201,98,Success
947,Brendan Adams,2022,George Washington,Guard,193,88,Success
948,Josh Alexander,2022,American,Guard,193,95,Success
949,Demarius Jacobs,2022,Ball St.,Guard,188,83,Success
950,Jonathan Tchamwa Tchatchoua,2022,Baylor,-1,-1,-1,Failure: Did not find player
951,Fred Thatch Jr.,2022,Saint Louis,-1,-1,-1,Failure: Did not find player
952,Javon Freeman-Liberty,2022,DePaul,-1,-1,-1,Failure: Did not find player
953,De'Torrion Ware,2022,Morgan St.,Guard,193,90,Success
954,Jahbril Price-Noel,2022,Wagner,Guard,201,97,Success
955,Ajare Sanni,2022,UC Santa Barbara,Guard,190,77,Success
956,Darryl Polk Jr.,2022,Pepperdine,-1,-1,-1,Failure: Did not find player
957,A.J. Reeves,2022,Providence,Guard,198,92,Success
958,Jimmy Nichols Jr.,2022,VCU,-1,-1,-1,Failure: Did not find player
959,DeShaun Wade,2022,Longwood,Guard,188,90,Success
960,Ian Krishnan,2022,Central Connecticut,Guard,188,81,Success
961,Joe Kasperzyk,2022,Southeastern Louisiana,Guard,190,86,Success
962,Kani Acree,2022,Ball St.,Guard,198,83,Success
963,Dibaji Walker,2022,Massachusetts,Forward,206,90,Success
964,Jayden Gardner,2022,Virginia,Forward,201,106,Success
965,Gavin Baxter,2022,BYU,Forward,206,95,Success
966,Everette Hammond,2022,UMass Lowell,Guard,190,83,Success
967,Tolu Smith,2022,Mississippi St.,Forward,208,111,Success
968,Brendan Medley-Bacon,2022,McNeese St.,Center,216,111,Success
969,TJ Moss,2022,McNeese St.,Guard,193,88,Success
970,Xavier Pinson,2022,LSU,Guard,188,77,Success
971,Torrence Watson,2022,Elon,Guard,196,92,Success
972,Parker Braun,2022,Santa Clara,Forward,203,98,Success
973,Danya Kingsby,2022,Grambling St.,Guard,185,79,Success
974,Darius Days,2022,LSU,Forward,201,111,Success
975,Kamaka Hepa,2022,Hawaii,Forward,206,99,Success
976,KJ Williams,2022,Murray St.,Forward,208,111,Success
977,Diante Wood,2022,Tennessee Tech,Guard,193,95,Success
978,Gio Nelson,2022,Portland St.,Guard,193,90,Success
979,Austin Richie,2022,Florida Gulf Coast,Guard,190,83,Success
980,Jalen Hodge,2022,James Madison,Guard,185,81,Success
981,Michael Dunne,2022,Hartford,Guard,183,86,Success
982,Kobe Julien,2022,Louisiana Lafayette,Forward,198,97,Success
983,Jacob Boonyasith,2022,UMBC,Guard,190,97,Success
984,Grehlon Easter,2022,Cal St. Bakersfield,Guard,190,81,Success
985,Amanze Ngumezi,2022,Jacksonville St.,Forward,206,111,Success
986,Tye Fagan,2022,Mississippi,Guard,190,88,Success
987,Noah Locke,2022,Louisville,Guard,190,92,Success
988,Andrew Nembhard,2022,Gonzaga,Guard,196,87,Success
989,Tyrone Lyons,2022,Southern,Forward,201,83,Success
990,Casmir Ochiaka,2022,Loyola MD,Guard,203,106,Success
991,Christian Agnew,2022,UTEP,Guard,188,86,Success
992,Brady Heiman,2022,South Dakota,Forward,211,95,Success
993,Ryan Greer,2022,Northwestern,Guard,188,86,Success
994,Gabe Kalscheur,2022,Iowa St.,Guard,193,90,Success
995,Gabe Brown,2022,Michigan St.,Center,213,104,Success
996,Amir Harris,2022,George Washington,-1,-1,-1,Failure: Did not find player
997,Flo Thamba,2022,Baylor,Forward,208,111,Success
998,Osun Osunniyi,2022,St. Bonaventure,Forward,208,99,Success
999,Vince Williams Jr.,2022,VCU,-1,-1,-1,Failure: Did not find player
1000,P.J. Byrd,2022,Southern,Guard,185,79,Success
1001,Darius Beane,2022,Cal St. Northridge,Guard,190,79,Success
1002,Jomaru Brown,2022,Eastern Kentucky,Guard,188,86,Success
1003,Maros Zeliznak,2022,Jacksonville St.,Center,211,120,Success
1004,Cameron Tyson,2022,Seattle,Guard,188,86,Success
1005,Michael Meadows,2022,Portland,Guard,188,79,Success
1006,RayQuawndis Mitchell,2022,Illinois Chicago,Guard,196,92,Success
1007,Victor Ohia Obioha,2022,Pepperdine,-1,-1,-1,Failure: Did not find player
1008,Jackson Stormo,2022,Siena,Center,206,112,Success
1009,Gus Okafor,2022,Southeastern Louisiana,Forward,198,104,Success
1010,Ludovic Dufeal,2022,Gardner Webb,Forward,203,90,Success
1011,Rob Peterson III,2022,High Point,-1,-1,-1,Failure: Did not find player
1012,LJ Thorpe,2022,UNC Asheville,Guard,196,97,Success
1013,Trevon Faulkner,2022,Northern Kentucky,Guard,190,86,Success
1014,Adrian Nelson,2022,Northern Kentucky,Guard,201,99,Success
1015,Braden Norris,2022,Loyola Chicago,Guard,183,81,Success
1016,Nick Honor,2022,Clemson,Guard,178,92,Success
1017,Harrison Butler,2022,Southern Utah,Guard,196,104,Success
1018,Serrel Smith,2022,South Florida,-1,-1,-1,Failure: Did not find player
1019,Sasha Stefanovic,2022,Purdue,Guard,196,90,Success
1020,Austin Rotroff,2022,Duquesne,Forward,208,108,Success
1021,Richard Njoku,2022,Navy,Forward,201,104,Success
1022,Jaylin Andrews,2022,Loyola MD,Guard,193,81,Success
1023,Kenneth Jones,2022,Loyola MD,-1,-1,-1,Failure: Did not find player
1024,Tray Maddox Jr.,2022,Cal St. Fullerton,-1,-1,-1,Failure: Did not find player
1025,Christian Silva,2022,Navy,Guard,188,89,Success
1026,Malik Martin,2022,Rhode Island,Guard,198,95,Success
1027,Cooper Robb,2022,Eastern Kentucky,Guard,185,86,Success
1028,Brandon Younger,2022,Presbyterian,Guard,201,86,Success
1029,Jaylen Sebree,2022,Morehead St.,Forward,201,90,Success
1030,James Akinjo,2022,Baylor,Guard,185,83,Success
1031,Dravon Mangum,2022,Radford,Forward,203,90,Success
1032,Zep Jasper,2022,Auburn,Guard,185,79,Success
1033,Calvin Wishart,2022,UC Santa Barbara,Guard,185,81,Success
1034,Elijah McCadden,2022,Georgia Southern,Guard,193,95,Success
1035,Nelson Phillips,2022,Georgia St.,Guard,190,83,Success
1036,Jared Bynum,2022,Providence,Guard,178,81,Success
1037,Jake Wojcik,2022,Fairfield,Guard,196,86,Success
1038,Souleymane Koureissi,2022,Richmond,Forward,206,97,Success
1039,Andre Gustavson,2022,Richmond,Guard,193,88,Success
1040,Matt Grace,2022,Richmond,Forward,206,104,Success
1041,Sy Chatman,2022,Illinois St.,Forward,203,99,Success
1042,Omar Silverio,2022,Hofstra,Guard,190,90,Success
1043,Tre Wood,2022,LIU Brooklyn,Guard,185,74,Success
1044,Samba Diallo,2022,Manhattan,Forward,201,88,Success
1045,Michael Devoe,2022,Georgia Tech,Guard,196,89,Success
1046,Diego Willis,2022,Stephen F. Austin,Guard,193,81,Success
1047,Joey Baker,2022,Duke,Forward,198,91,Success
1048,Blake Preston,2022,Liberty,Forward,206,99,Success
1049,Myles Dread,2022,Penn St.,Guard,193,99,Success
1050,Ryan Young,2022,Northwestern,Center,183,86,Success
1051,Miller Kopp,2022,Indiana,Forward,201,97,Success
1052,Luther Muhammad,2022,Arizona St.,Guard,190,83,Success
1053,Pete Nance,2022,Northwestern,Forward,208,102,Success
1054,Justin Ahrens,2022,Ohio St.,Forward,198,88,Success
1055,Myreon Jones,2022,Florida,Guard,190,81,Success
1056,John Knight III,2022,Southern Utah,-1,-1,-1,Failure: Did not find player
1057,Jules Bernard,2022,UCLA,Guard,198,92,Success
1058,Kyle Lofton,2022,St. Bonaventure,Guard,190,86,Success
1059,Kenneth Nwuba,2022,UCLA,Forward,206,115,Success
1060,Ben Harvey,2022,Southern Illinois,Guard,196,92,Success
1061,Jordan McCabe,2022,UNLV,Guard,183,85,Success
1062,Emmitt Matthews Jr.,2022,Washington,-1,-1,-1,Failure: Did not find player
1063,Austin Fadal,2022,Eastern Washington,Guard,193,79,Success
1064,Francisco Caffaro,2022,Virginia,Center,213,113,Success
1065,Brendan Thiele,2022,Army,Guard,196,92,Success
1066,Cameron Copeland,2022,Austin Peay,-1,-1,-1,Failure: Did not find player
1067,Carter Hendricksen,2022,North Florida,Forward,201,98,Success
1068,Dorian James,2022,North Florida,Forward,201,91,Success
1069,Trevante Anderson,2022,Idaho,Guard,188,83,Success
1070,Dan Fotu,2022,Saint Mary's,Forward,201,102,Success
1071,Matthias Tass,2022,Saint Mary's,Forward,208,111,Success
1072,Quinn Clinton,2022,Saint Mary's,Guard,190,83,Success
1073,Dane Goodwin,2022,Notre Dame,Guard,198,90,Success
1074,Malik Jefferson,2022,Mount St. Mary's,Forward,206,104,Success
1075,Dee Barnes,2022,Southern Utah,Guard,193,81,Success
1076,Chidozie Collin Nnamene,2022,Morgan St.,-1,-1,-1,Failure: Did not find player
1077,Kris Wooten,2022,Elon,Guard,188,86,Success
1078,Bryce Washington,2022,Penn,Forward,198,115,Success
1079,Anthony Crump,2022,Northern Illinois,Guard,203,90,Success
1080,Kyle Colvin,2022,Cal Poly,Forward,198,90,Success
1081,Elijah Harkless,2022,Oklahoma,Guard,190,88,Success
1082,Darius Brown II,2022,Cal St. Northridge,-1,-1,-1,Failure: Did not find player
1083,Brendan Harrick,2022,Cal St. Northridge,Guard,196,86,Success
1084,James Manns,2022,Wright St.,Forward,201,95,Success
1085,Jeameril Wilson,2022,Lehigh,Forward,201,90,Success
1086,Tyrone Perry,2022,Lafayette,Guard,180,0,Success
1087,Sean Good,2022,Lafayette,Forward,208,93,Success
1088,DeAndre Williams,2022,Memphis,Forward,206,86,Success
1089,Nic Lynch,2022,Lehigh,Center,211,113,Success
1090,Blake Harris,2022,North Carolina A&T,Guard,190,86,Success
1091,Trey McGowens,2022,Nebraska,Guard,193,86,Success
1092,LaDarius Marshall,2022,Alcorn St.,Forward,198,104,Success
1093,Kristian Sjolund,2022,Portland,Forward,203,95,Success
1094,Kameron Gibson,2022,Vermont,Guard,190,87,Success
1095,Jake Stephens,2022,VMI,Center,208,120,Success
1096,Ryan Larson,2022,Wofford,Guard,185,79,Success
1097,Isaiah Bigelow,2022,Wofford,Guard,201,83,Success
1098,Messiah Jones,2022,Wofford,Forward,198,97,Success
1099,Kris Monroe,2022,North Carolina Central,Forward,203,97,Success
1100,SK Shittu,2022,Central Arkansas,Forward,206,97,Success
1101,Jericole Hellems,2022,North Carolina St.,Forward,201,92,Success
1102,Tyrese Martin,2022,Connecticut,Guard,198,97,Success
1103,Jamal Hartwell II,2022,George Mason,-1,-1,-1,Failure: Did not find player
1104,Jordan Miller,2022,Miami FL,Guard,188,79,Success
1105,Berrick JeanLouis,2022,Iona,Forward,196,88,Success
1106,Elijah McNamara,2022,Miami OH,Forward,206,93,Success
1107,Mekhi Lairy,2022,Miami OH,Guard,173,63,Success
1108,Myja White,2022,Miami OH,Guard,185,85,Success
1109,Anthony Roberts,2022,Stony Brook,Forward,196,83,Success
1110,DeAndre Gholston,2022,Milwaukee,Guard,196,97,Success
1111,Malik Miller,2022,Morgan St.,Center,206,97,Success
1112,Tajion Jones,2022,UNC Asheville,Guard,196,86,Success
1113,Brock Cunningham,2022,Texas,Forward,196,92,Success
1114,Aleks Novakovich,2022,Delaware,Forward,206,104,Success
1115,Raymond Bethea Jr.,2022,Hampton,-1,-1,-1,Failure: Did not find player
1116,Spencer Rodgers,2022,Kennesaw St.,Guard,193,80,Success
1117,Au'Diese Toney,2022,Arkansas,Guard,198,95,Success
1118,Ezekiel Richards,2022,Northern Arizona,Center,208,108,Success
1119,Trey Wertz,2022,Notre Dame,Guard,196,88,Success
1120,Keshawn Justice,2022,Santa Clara,Forward,201,99,Success
1121,Jake Wolfe,2022,Morehead St.,Guard,196,90,Success
1122,Vado Morse,2022,James Madison,Guard,183,77,Success
1123,Trajan Wesley,2022,Louisiana Lafayette,Guard,175,74,Success
1124,Uros Plavsic,2022,Tennessee,Center,213,118,Success
1125,Lamar Norman Jr.,2022,Western Michigan,-1,-1,-1,Failure: Did not find player
1126,Micheal Anumba,2022,Winthrop,Guard,193,99,Success
1127,Rashad Williams,2022,Saint Louis,Forward,201,102,Success
1128,Dawson Carper,2022,Missouri St.,Center,213,126,Success
1129,Mate Colina,2022,Hawaii,Center,213,111,Success
1130,Theo Akwuba,2022,Louisiana Lafayette,Center,211,102,Success
1131,Elijah Weaver,2022,Dayton,Guard,198,92,Success
1132,Walter Ellis,2022,Grand Canyon,Forward,196,86,Success
1133,Andrew Funk,2022,Bucknell,Guard,196,85,Success
1134,Jack Hemphill,2022,St. Francis NY,Forward,206,104,Success
1135,Fletcher Tynen,2022,Boston University,Guard,201,88,Success
1136,Tucker Richardson,2022,Colgate,Guard,196,92,Success
1137,Kahliel Spear,2022,Robert Morris,Forward,201,99,Success
1138,Zach Light,2022,Colgate,Guard,190,88,Success
1139,Marlon Hargis,2022,St. Francis PA,Forward,201,92,Success
1140,Ben Vander Plas,2022,Ohio,-1,-1,-1,Failure: Did not find player
1141,LaQuill Hardnett,2022,Buffalo,Forward,203,90,Success
1142,Szymon Wojcik,2022,UMBC,Forward,206,99,Success
1143,Damien Daniels,2022,Abilene Christian,Guard,170,63,Success
1144,Joe Pleasant,2022,Wichita St.,Forward,203,99,Success
1145,Yor Anei,2022,DePaul,Forward,208,106,Success
1146,Joe Reece,2022,Bowling Green,-1,-1,-1,Failure: Did not find player
1147,Jason Wade,2022,Old Dominion,Guard,196,92,Success
1148,Kalu Ezikpe,2022,Old Dominion,Forward,203,106,Success
1149,Nicolas Timberlake,2022,Towson,Guard,193,90,Success
1150,Javon Pickett,2022,Missouri,Guard,196,99,Success
1151,Isaac Suffren,2022,Howard,Guard,193,86,Success
1152,Jamir Moore,2022,Charleston Southern,Guard,196,90,Success
1153,Tyger Campbell,2022,UCLA,Guard,180,81,Success
1154,Sadarius Bowser,2022,Charleston Southern,Center,206,104,Success
1155,Connor Arnold,2022,VMI,Forward,201,93,Success
1156,Dominick Welch,2022,St. Bonaventure,Guard,196,90,Success
1157,John Walker III,2022,Texas Southern,-1,-1,-1,Failure: Did not find player
1158,Noah Gurley,2022,Alabama,Forward,203,95,Success
1159,Elijah McCullough,2022,Sacramento St.,Guard,190,81,Success
1160,Trey Wood,2022,Portland St.,Forward,206,95,Success
1161,Sherwyn Devonish,2022,Morgan St.,-1,-1,-1,Failure: Did not find player
1162,Shareef O'Neal,2022,LSU,Forward,208,102,Success
1163,Isaiah Burke,2022,Morgan St.,Guard,185,81,Success
1164,Gerrale Gates,2022,Holy Cross,Forward,198,113,Success
1165,Ty Perry,2022,Buffalo,-1,-1,-1,Failure: Did not find player
1166,Chris Austin,2022,Portland,Guard,193,92,Success
1167,Jalen Cobb,2022,Fordham,Guard,185,74,Success
1168,Sincere Carry,2022,Kent St.,Guard,185,81,Success
1169,Tobias Cameron,2022,Abilene Christian,Guard,196,95,Success
1170,Khalid Moore,2022,Georgia Tech,Forward,201,90,Success
1171,Alex Caldwell,2022,North Carolina Central,Guard,183,72,Success
1172,Michael Anekwe,2022,Lafayette,Forward,201,100,Success
1173,Derek Ballard Jr.,2022,Eastern Michigan,-1,-1,-1,Failure: Did not find player
1174,Zion Young,2022,Oakland,Guard,193,86,Success
1175,Jordan Brown,2022,Louisiana Lafayette,Guard,193,83,Success
1176,Matt Harshany,2022,Cornell,Guard,183,81,Success
1177,Kobe Dickson,2022,Cornell,Forward,206,106,Success
1178,AJ Edu,2022,Toledo,Forward,208,102,Success
1179,Jaylan Gainey,2022,Brown,Forward,206,99,Success
1180,David Mitchell,2022,Brown,Guard,190,0,Success
1181,Cameron Ba,2022,UC Davis,-1,-1,-1,Failure: Did not find player
1182,Davis Franks,2022,Brown,Forward,203,92,Success
1183,Ike Nweke,2022,Columbia,Forward,201,108,Success
1184,Maka Ellis,2022,Columbia,Guard,196,86,Success
1185,Adam Flagler,2022,Baylor,Guard,190,81,Success
1186,Matt Mims,2022,South Dakota St.,-1,-1,-1,Failure: Did not find player
1187,Daxton Carr,2022,Idaho St.,Forward,201,97,Success
1188,Jayden Saddler,2022,Southern,Guard,185,88,Success
1189,Patrick Emilien,2022,St. Francis NY,Forward,198,92,Success
1190,Adrian Martin,2022,Western Michigan,Forward,201,99,Success
1191,Garrett Pascoe,2022,Boston University,Guard,190,81,Success
1192,Alex Arians,2022,South Dakota St.,Guard,193,95,Success
1193,Elijah Hardy,2022,Cal St. Northridge,Guard,188,77,Success
1194,Darian Scott,2022,Missouri St.,Center,211,94,Success
1195,Riley Sorn,2022,Washington,Center,224,122,Success
1196,Dalvin White,2022,USC Upstate,Guard,178,77,Success
1197,Ebrima Dibba,2022,Coastal Carolina,Guard,198,92,Success
1198,Deacon Heath,2022,UNC Asheville,Guard,183,77,Success
1199,Kur Kuath,2022,Marquette,Forward,208,99,Success
1200,Lat Mayen,2022,Nebraska,Forward,206,92,Success
1201,Jaxson Baker,2022,Central Arkansas,Guard,201,90,Success
1202,Neftali Alvarez,2022,Mercer,Guard,188,74,Success
1203,Derek Sabin,2022,Belmont,Forward,206,104,Success
1204,Franklin Agunanne,2022,SMU,Forward,206,111,Success
1205,Adam Kunkel,2022,Xavier,Guard,193,79,Success
1206,Wanjang Tut,2022,Nebraska Omaha,Forward,203,92,Success
1207,Dzmitry Ryuny,2022,San Francisco,Forward,206,92,Success
1208,Kevin Obanor,2022,Texas Tech,Forward,203,102,Success
1209,Riley Battin,2022,Utah,Forward,206,104,Success
1210,Finn Sullivan,2022,Vermont,Guard,193,79,Success
1211,Manny Bates,2022,North Carolina St.,Forward,211,104,Success
1212,Tevian Jones,2022,Southern Utah,Guard,201,86,Success
1213,Lahat Thioune,2022,Utah,Forward,208,110,Success
1214,Eric Ayala,2022,Maryland,Guard,196,88,Success
1215,Jr. Clay,2022,Tennessee Tech,Guard,183,72,Success
1216,Sage Tolbert,2022,Temple,Forward,203,95,Success
1217,Gabe McGlothan,2022,Grand Canyon,Forward,201,99,Success
1218,Monty Johal,2022,Tennessee St.,Guard,190,83,Success
1219,Matt Dentlinger,2022,South Dakota St.,Guard,203,108,Success
1220,Savion Lewis,2022,Quinnipiac,Guard,185,72,Success
1221,Matt Balanc,2022,Quinnipiac,Guard,190,79,Success
1222,CJ Fredrick,2022,Kentucky,Guard,190,88,Success
1223,Tyree Pickron,2022,LIU Brooklyn,Guard,190,81,Success
1224,Tyrese Williams,2022,Quinnipiac,Guard,190,83,Success
1225,R.J. Eytle-Rock,2022,Utah St.,Guard,190,102,Success
1226,Jose Placer,2022,North Florida,Guard,185,78,Success
1227,Rip Economou,2022,Seattle,Guard,203,86,Success
1228,Stephane Ingo,2022,Maine,Guard,206,90,Success
1229,Hunter Thompson,2022,Wyoming,Forward,208,106,Success
1230,Frankie Policelli,2022,Stony Brook,Forward,201,97,Success
1231,Reggie Chaney,2022,Houston,Forward,203,102,Success
1232,Dwayne Cohill,2022,Youngstown St.,Guard,188,81,Success
1233,Dylan Swingle,2022,Bowling Green,Center,208,133,Success
1234,Nygal Russell,2022,Southeast Missouri St.,Guard,193,92,Success
1235,Elochukwu Eze,2022,SIU Edwardsville,Center,208,108,Success
1236,Cam Williams,2022,SIU Edwardsville,-1,-1,-1,Failure: Did not find player
1237,Keonte Kennedy,2022,UTEP,Guard,196,81,Success
